user,profile
ef2244f492e220412d27ad6b0a8a70f2de78cdff0194899d5a9e64d19aa3fcc9,"You can’t use up creativity.  The more you use, the more you have."
c7ed762b65456c79e5ef18ea0736d186d52cd4c980d720b0b52a782b0b7c02a7,What makes a man turn neutral... Lust for gold? Power? Or were you just born with a heart full of neutrality?
c42b0d375be1678b3ebbe8ee1ca688058fd91a535d672a0c09079936b16cf270,What’s money? A man is a success if he gets up in the morning and goes to bed at night and in between does what he wants to do.
b1fd43ab5e0a80e95cd373e617911ba0144b3000563a5b4306d11ba3bef323d4,Professional bacon scholar
e5f65fd6ef3d0bc76e9c1ebb75cf4be1cf0d99e6416740c28f1f6d5e3145c78e,"Стильно, модно, молодежно"
a3d018e30046fe4cf235be96bad324e22e82f6cd33a7e7438e892992e0d96d21,"веб-дизайн, Россия-вперед! Люблю смотреть хоккей #followme #followmeback Пиши мне, пообщаемся!"
8cf1705b453b2249976633600826b6727e6b2da22178433fd1cc1dc5a2985469,Студент РУДН. Филологический факультет.
4bd316926158a906b08b1ce4b7a2e913df6d6c6b5833216b49d749baebfcfdf3,"Я же росла нормальным ребенком, дальше чё случилось-то?"
54f415ad0431707a2c683713d8898a006d392151b0ecb040f77ad2cf203a13fe,"Married,mom of 3,??Jesus,??Trump, 4safe vax, ?? @Paula_White #BlueLivesMatter #HR257 #Cowboys?? #Astros?? #GreenLightPistol?? Follow me"
cca2b75a96d8b41cd68249963a7235668c0171935041256a9a7b581a722556f0,"Winning isn’t everything, but wanting to win is."
249064136b1c5cb00a705316ab73dd9b53785748ab757f02df7e7a9876906139,Я примерный семьянин!
5860f89ab2d44cd6d24965203492416e263c5f607b7d63518b9054fe22aac627,"Расстояние значит так мало, когда кто-то значит так много..."
ec8cba6706e1e76202837b207212e409d788dedfa55eae8e76d845bc1d445f26,I ❤ my country and my friends
7b9a8430f80fe5d371a1d2b3c18ee53cceb4d2fbeb974b7ac1be18745ebd0c1c,"Smart, strong, sensual woman #BlackLivesMatter activist"
c8fe771b16bf26afae40b1ef218fa044d2ce85cd6ff56e7dda23529b5ac37976,You can’t fall if you don’t climb.  But there’s no joy in living your whole life on the ground.
4d659e563f6cadf212552ad1365db4da177f486eb214ef4dd67a9ca6af2a4ae3,"поверь в мечту, добейся успеха"
037f351a4dd5fcc1c46144caca0fb7b6c63806f3c97372650d45f159c5a7c13a,"I admit, when I'm in a bad mood, EVERYTHING annoys me"
9026fb195086e288e8d41a32d11132b82b3594cbbba0b4e8af9c2485124019f7,student
386bb324f55a257d66f5753472e11a0354b02df0548cf73cce9fd3119a0f7ad7,пешите - раскажу
cb0e4e594edf7b61c47c39940c45185527359b6eea632d98a526dc582798386f,Молодая мама и жена
f16a2da894f6ad1f2058fdfcaccbff1b6d2a7769eccb4c6445e430323d6c7aef,#цветыцветы
bc4ad3079a3cc886dc0b9594f01c0e2d67cbd9f9afe60beb03d50977600bf716,"Conservative domestic goddess devoted to God, Family, Country, praying daily for #America! #tcot #ccot #RepealObamacare."
748870305280647168,"У нас вообще свобода совести: хочешь - имей совесть, хочешь- не имей."
bcce989f6f78f950ea7bb333a6002433b5cad2a1b5cbbc47c32fa08e4c9dfb9a,"Retired IT geek from Veterans Admin, supports military and country! #MAGA #VETSFIRST, ? @POTUS, #1A, #2A #BanShariaLaw No Lists Follow me"
d2a0f70e9b42fe1d1015c19cd1034e31e64d3b21e6934b862f6e1aff669e0181,New York
736ae0711f57d4ec633475ac9e58b35ce8415e49bad830023823bf70a1465cab,Movement for independence of California. Support #Calexit
094ee190cc4c8ba637ba115376e2ce3aa46d145d4f456182d90a2e46fa928619,What doesn't kill you makes you stronger
f0abf6045455286132c5d1d8474d094b74c6186cca4e34438d8c2c4225ac557a,"Strive not to be a success, but rather to be of value."
695bef72a9f3f6c42c013cae01b5505dce408c8c3176779d06947595b9c59336,Student
ac831b6dc0a213c9c64a2770276e696343e00c1b8ab29b3e69bf9985bb1fe5cf,"The most difficult thing is the decision to act, the rest is merely tenacity."
57aacb9536b081385886b4118391adebd2332bc2695795e0ba167c0d4d34a3dd,l
c6fdb5b31b765db7e3378b1e23b86ea2b0eb3c03e8db56a78a570bfe87200c8e,"люблю ресторатора, томатный сок и нервничать"
11a07682d2c2039b2a46a9a77f697c24d593c00dcef497ea960d2e1770ca3a59,I like to go to parties and talk about memes
dc3ed28b908ef827c5b53c06950457021089f282eb69c3f28e8e185b34a9d224,"Москва, как много в этом звуке Для сердца русского слилось, Как много в нем отозвалось!"
b1eacc4052012b3547085c457e7545ff7ef85e1e190afc46d623b3e7e8409355,"EAT,SLEEP,BLEED MUSIC. BROOKLYN BRED, HOME FED. TALK SHIT AT YOUR OWN RISK!! WELCOME TO THE DANGER ZONE."
8e7854ac61ae724060f2068c62654cf701bb3dc56e8f4d8ea58b4e9da435d3d6,"Только одно отечество заключает в себе то, что дорого всем."
8aa4eb2c731ed1eedfb517cfcc08703228f7eb526946bbc043c7af42075e0aae,Мила нам добра весть о нашей стороне Отечества и дым нам сладок.
d045c073d0142d4196ecad3df588fe31b15111e3fc623b75ca2b1f161fef0b35,Wanna have some fun? :)
b0c782adaf55c62f7d52a1b38a8261bd5214a10e7c64cc5d2735abde575b709d,Just like I did with addiction I'm 'bout to kick it
731123255457816577,"«Политик напоминает мне человека, который убил отца и мать, а затем, когда ему выносят приговор, просит его пощадить на том основании, что он — сирота»"
2d938986aa3266ce5fdcbebda7d2e7ffcd82956f4628d3f4bf52efc797f10f77,"Model, manager"
acf984e267c5cacd9e60116c37db4442b7b8529d75074dcf609420bb83243117,"Политикс, братья мои!"
c4c5985c2c4536ead45cd1c3b202391daefcb3fabcf14bffa8b09282f090db8d,Lokale Nachrichten aus Stuttgart. Hier kannst Du wichtige und aktuelle Nachrichten finden. Lies die News aus Deiner Stadt und schreib uns in die DN!
bf5f2d1f76cdc3a49c2a13a3312f4a0b2d61781277122eaaaae6149273097725,artist cartoonist
33e1a3bfa58c976fd65185782b77c04ef048df2dc3a15f942227ca6d1e336aec,I super star!
4558b9156a17364e071f8228331d60c12fe25a5bb570dede7bd76c82f65f1338,дизайнер/программист
523649f043407b9e237008df5cd9ed5182cf53e8a3580dfb8ec0a32827519fc8,Official feed of corrupt Police in USA. We are just getting started - expect us. #BlackLivesMatter #ACAB
014566537ca2ddd1103f757f81a7561cd445bd114c575d058d2921b028a69bb1,"Our life's a stage, a comedy: either learn to play and take it lightly, or bear its troubles patiently"
269b837eb1331949aadb8dde65557d89274887b5b6b2430748f6e410fc2ab1b7,"America Is Worth Saving. Constitutional Conservative. Second Amendment Ensures All Rights. @NRA LIFE ~ ΜΟΛΩΝ ΛΑΒΕ ~ If You're Not Leading, Get Out Of The Way."
b64a003f1d42e3c9ed03da6562a1a78477c088f00420802c293061b6b088c9ed,"Наращивание ногтей ,   Фокусы   Создание костюмов (например, для танцев) : ;  10 лет Гитарист"
7eae88fa66ab5eb5ebebe1f9421e640eadae05e4c1f11e7354165077daf62f64,"Men do less than they ought, unless they do all they can."
efbe6ab452cf84134d5e7764cc1ce176067c8224fd8868b0d10eb4284c26fb43,❥ ❣ my sweethearts))
22fb77e238ddb1f311858e3f1fa29cf8094c9c4826d5445f8b6267aa00a0ebd5,внезапные встречи чаще всего незабываемы
2874f88483059f58932220051363c51491c40f9d0e36a88f5e4970f9882a0eb3,Неадекватная. Добрая. Капризная.
3e6d5f7855e2d3f14aacf9b915df707f8a0a83bd025bc1a7957a748e394dbf95,Саентология
ac9c455dd7f3357000049da8219a1a87c18bfbd06b4c07950157ed4ebfad4ba4,"There are two primary choices in life: to accept conditions as they exist, or accept the responsibility for changing them."
3074563039,"Breaking news, weather, traffic and more for St. Louis. DM us anytime. RTs not endorsements"
3074013672,"Breaking news, weather, traffic and more for Oakland. DM us anytime. RTs not endorsements"
5e3bb6061187134eebb69c203433efe2304d4bf4996f499820cfc87013dfcba4,Pop culture lover
f50d001a49f3bfd78a364d5f7c325029c53a2df3eed12b0b72ff0f7a58316f0b,"Your time is limited, so don’t waste it living someone else’s life."
0c02a1b9462f51afb075826849d9c093bf4e00f421d37baebe4a51b1a1e4d04e,Photographer
20b28fd6a591079b36cbdf2e128653ee7e77afd9e3f19715ed7d2d7b87efef44,#молодаямама
e6dabbf3d7d86e2a016b53741d40e31e6c8b21b67d589545f51b411fcbe1eb1c,"Справедливость доблесть избранных натур, правдивость долг каждого порядочного человека"
7c4c34b9b7716bc0cfa2bd6d204f1d5bf95eb77e15154ce85be276a2f5af86e8,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.
51afddd360e8bef7dde0aafbd450ca3426d30a6cfc1efbc740aae9e4336d796b,"One of the most important keys to Success is having the discipline to do what you know you should do, even when you dont feel like doing it."
c6fb31558ca8bafeffaf067a8ecac2b11ce925d59ab549bd00c9ae47ada682ed,"Все мужики – сволочи, а те, кто не сволочи, с теми скучно."
cc9546eafdad2af45c426b859827f5a136b6898b6fb1cfb0f5016475118960af,"In order to succeed, your desire for success should be greater than your fear of failure."
cdbbaf6e035e89bcb06bfe2c1bc1cb859ed8474d6736df15d8010e81179cd0ac,"music, movies, photos"
1bf030457a71b26a302fc024ecc6ce27a7499c386244c546ab2bf6215c193270,Proud mom
2f56d16494fe89ee72edb5039babe011d0278493fa1bc3baeb1fb1051acbce79,Bossy
8f6a8b13031812304e0340d80e5a64750df2137e4bba63dcaf264d23998a70dd,Pop culture specialist. Social media buff. Analyst. Web fan. Problem solver
80c84ec2a9b305775652b42efd524fa22d1a8a96e8f9c981043b1783329880b0,Just dance
12b274fba679f8086a549a0f7be3b4de58e3d5d627ec6a5b34addd7bdbf257b3,https://t.co/8jiehzmJ26
c76815413de89f114fa30d9ea807d394c27fbf81477690bd351c9dac338ca719,I have a simple philosophy: Fill what's empty. Empty what's full. Scratch where it itches
dc58bb02edb2696974b153dd472697ff2064c6052f0ea5da4c9cc16bfc0a3652,Avid tv fan
cab6cebdbc6d91a30a7272cbb0d657ccd13fab8b3366730364d69c133787397a,Жизнь прекрасна и это навсегда
2e4775acfbc0821c48b9e93bc6e2d67b057fcd7caba1506b9951cb4176278abf,To discover what's going on today or in the coming months just follow us. We do our gosh darndest to keep things as up to date as inhumanly possible.
7ca2bb958f039d6e34c41388088e468b26c0643321b988107f2ec09feaf178de,Художник по жизни)
d8b49cd9474c57cb3bdc46455c1e11225ad8b44d1e3ed31bb0ef2f481bdfc6f7,зачем я здесь?
fc97ad61a92e071350dd211f9759bcbba2bae509ea8866564581436ae78d1124,Принимаю заказы на фотосъемку
bec816c88e61634ab9209c98379cc1a251300fba0a8785ec09d340c751d9a201,"Психотерапевт. Только с универа, но уже кое-что могу) Заядлый ватник!"
fe9355c19968c08314df11fbba0fca2fe6e4ea494fb37ca652314821d445aaec,"When I stand before God at the end of my life, I would hope that I would not have a single bit of talent left and could say, I used everything you gave me."
eb9e098be2ad9ee63b9489afea36defb445389962d101d465337aa932bd1f22a,"Big fan of the Vampire Diaries , Teen Wolf , Ian Somerhalder, Tyler Hoechlin , Dylan Sprayberry , One Direction , BTR and Ian Nelson"
ca4f3a2a5d213e14980b20765d7a5ac0bc8ff7ab488e74781e1dd8258b9c9e9f,Without humor life is boring. Without love life is hopeless
2da8f73ff3ed4ad9e3ca499c99f2b713bc53c379efaed54dbba963d14f2bd038,android rocks/iphone sucks
7978eae32b842d0b9677c7285f7ce2d72e0a64d24f014f892b6852edf2885a2e,"#Спорт, #ваннаякомната, #галстуки, #драйв, #друзья, #кино, #литература, #музыка, #нашастрана, #перо"
9d284c233dadd74a827027806da0f97915ff73120ed400d03a220ccfd5271d36,"#балет, #живопись, #искусство, #кино, #литература, #машина, #мужчины, #музыка"
907343965422321669,Progressive. Activist. Warrior. Inspiration. #Resistance
fe677cd1707e0e9a264e7df1fdf71c9b1c605d2ddc4e6d3fc920e1f07cea97ed,Beginner drummer.
0f267c982420acc7b219c3f993af30fe1b36232768c5152236ba589d9a4f7c73,party animal
0e082da92a7b3629b1d1cd21c31f3277acf9858b7842453810a7809d6a1bf3b5,Troublemaker
101983b0315bf19ee2e9fc50aea00e991c4adf0124e50ed17f20f93b0763e441,"Tenured professor, Director of Black Church Studies, minister, activist, womanist theologian, displaced New Yorker, lover of words"
6791992ed85cd2e739f57d9e4f1a4d1ac119577cdece986e1e049ade25c2d793,"People often say that motivation doesn’t last. Well, neither does bathing. That’s why we recommend it daily."
77a04dd2105776c188b53d0169716e4c7781889d20e3e2c33b1a45a15da2c887,Sie liebten sich beide und keiner wollte es dem anderen gestehen.
73f2ed562697f340f4e3ef8b7b248271317662f335b5776b37ac4bcecdf87306,"My mission in life is not merely to survive, but to thrive; and to do so with some passion, some compassion, some humor, and some style"
161d1f38310295889b29782066fb5711f2a38ee5d7e402f1cf075e67ea9a62d9,My story
1eaaa78c2fd74f948d166baa5da295d215358a7c9104df2b47f28829d01401f8,пишу учебник по истории моды
c3323ee73c8fe98a16695a60715ed503a9ac6c8d3343df2d4d6ae4a581f0fe8b,Live your life
4ac2d4e6548767c222a92279d707e19eda694044aac8ae746f8b1be936d2b48e,"Самосовершенствуюсь) Работаю с дикими животными, люблю футбол, Германию и все, что с ней связано; велик; сноуборд"
15fa07830cce6e7a957e4b52d73773bfec3d62dd14d43c3a8a5416ea2ffae550,Член ВОО МГЕР САО Беговое Активист #Москва
1496374b80fdf059d60e3dc1a2227046112c7822102b34cc5aab6ef7073cf53a,"Hook em Horns! Professional Jimmie rustler fuck @MonsantoCo! Avoid the left wing vs right wing paradigm, the real enemy controls both #TaxationIsTheft Follow me"
d73d76d5d4b474ab742c52f16b438e7cc29830aa03b9278310151c366efc4773,"Туризм, Синяя птица +"
b0bcf56a0a7f21450607d53bb071ee7e04d3b03de1dd04f05e568da90162e372,"Boxing, camping and hip-hop."
2501d66652eec98b872237ac0f094029594d02e3a4a8ae3eda397d725bf38faf,I have great faith in President Trump. Am very interested in world affairs. Am very disgusted by left-wing shenanigans. I stand with Israel! #MAGA Follow me
67d05c92e897aa3de3e50b4d40bdc1107dfba992670199cc8ad1318d66569a24,I'm walking on sunshine
88ab68528d8f7b325b6501b2556b393c1785b0ca2307cb62aab632100cf5ad47,What you`re most afraid of doing is the very thing that will set you free!
b273922f2fbc94f1a3575140eb6dd6d3387b7ec0617a26d6ab45f2f8af7e9140,Many of life’s failures are experienced by people who did not realize how close they were to success when they gave up.
98cdaf869a218680f17daba83e7b7538a011c6d12a3236f9060c9189d77df145,"Улучшай демографию, действуй быстро!"
d065911eae7bc8825f3c773567e2bdbb8c8756f69284233beabca7844748d707,The things that we love tell us what we are
f268425e289223095278dcdf7f14aa34b01232b3d6fbe4fa1a89fedef2924a3f,мечтаю изменить мир к лучшему
05db13b267d11cfd7749385a4f32d8298dda15b875c51c28167f2e4cbc05d23c,"The baseball player, the father, I love rock music"
63c69c785afdac5427bce7cb44bed26ece47f2c8b937f93f349bfe35a9f56e2c,books & music
400d6bc84c7a3ed63f7270fedf43dcac2f9ac9fec5aca44c3060c8c8de7c7539,hopefully a millinaire in the nearest future
8028ac4d619aa90ec4b7cd83358b1f12afcc822acc114a7b89f6cfe41fb9e2a9,"If you want to lift yourself up, lift up someone else."
ed4f8440a8bdf307d38026fb072edde05fef452178cddcad49ab7ea4ab8e1a07,Прокрастинация
fd1c978b6d412419d37b646d5f0ac359db4b38f4879b0eb9445eef8ab9790d18,love all my boys ❤
57bbd96bc923f19334f3f2b40d0a4456feddb53050c6ea42a577ab69977265a9,"Lived in St.P, Russia. Now live in Seattle"
a03dc5e88d4ff0b6a8ad0577370be8092079d78eb0b97a675a368a289ffb232f,"If opportunity doesn’t knock, build a door."
15127d632c92ac4346eee6c9e09415f0169b224155318e9201edf59a2e1e365b,"Artist, bagpacker"
580dcf6bb9420701aa2b0045bcbd84d12607c0943883eaa19ba40c27af655d12,YOUR FAITH HAS MADE YOU WELL
3feb2abeb8697fbda9b0487f3d546d51633a36ba3d39aadac9c91b49bd0a6295,tutor
d2857a1f930016f6118ec3d00058b9ff687b54e49a85cf3c35042e36dab56c51,Никто.
cced1c6dd3a4a2687180906c4353a7c984ab1a9fe6305a1ce8d839517f7d9d32,Блогер
732c15952fae62c1f43af22c088c6911dd42273336fa3c908e2d4e7ee9735c8d,"Анализируя ошибки вчерашнего дня, мы тем самым учимся избегать ошибок сегодня и завтра (с) Владимир Ильич Ленин"
8ef588399363abb25f621a2012e916d4b340491a3289647294f8991b8e48109d,Fall seven times and stand up eight.
59fdfd1b245a496e08101133271601f30bec7cdfce3bf7e9173bd9d185b16e14,#мгимо
c8dd9af572e7e57c531dc408fb5328eeba19e420b07bcc15c1d7dbd94e50647d,October 15
aa185e9a161da2b5a785f70c37b14dcb960b139b1a238db5a8998d5075277925,главное в людях - чувство юмора и наличие пульса
